hit_id,colloc,sent_text,neg_form,adv_form,adj_form,text_window,sent_id,prev_sent,token_str,lemma_str,next_sent,neg_lemma,adv_lemma,adj_lemma,neg_index,adv_index,adj_index,dep_neg_source,dep_neg_target,dep_neg_relation,dep_mod_source,dep_mod_target,dep_mod_relation,json_source,match_ix,category
nyt_eng_19940722_0072_20:25-26-27,so_splashy,"This didacticism would be more tedious if it were not presented so avidly , and if the other half of  -LBQ-  Little Buddha  -LBQ-  were not so splashy .",not,so,splashy,`` were not so splashy .,nyt_eng_19940722_0072_20,"When Jesse is told that meditation can make bad thoughts seem like passing clouds , for instance , he is in an airplane and there are passing clouds outside the window .","this didacticism would be more tedious if it were not presented so avidly , and if the other half of `` Little Buddha `` were not so splashy .","this didacticism would be more tedious if it were not present so avidly , and if the other half of `` Little Buddha `` be not so splashy .","If movies experienced reincarnation , then the pageantry-filled early scenes of Prince Siddhartha 's story probably had an earlier life as  -LBQ-  The Ten Commandments .  -RDQ-",not,so,splashy,25,26,27,"{'lemma': 'splashy', 'ix': 27, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'present'}","{'lemma': 'not', 'ix': 25, 'xpos': 'RB', 'deprel': 'neg', 'head': 'splashy'}",neg,"{'lemma': 'splashy', 'ix': 27, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'present'}","{'lemma': 'so', 'ix': 26, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'splashy'}",advmod,nyt_eng_199407,25-26-27,immediateNeg
nyt_eng_19940722_0065_51:2-3-4,as_quick,"They are not as quick as smaller lobsters , but they are strong .",not,as,quick,they are not as quick as smaller,nyt_eng_19940722_0065_51,To catch these animals takes strength and some special equipment .,"they are not as quick as smaller lobsters , but they are strong .","they be not as quick as smaller lobster , but they be strong .",Brandes uses heavy gloves and a tickle stick the size of a painter 's roller extension pole .,not,as,quick,2,3,4,"{'lemma': 'quick', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 2, 'xpos': 'RB', 'deprel': 'neg', 'head': 'quick'}",neg,"{'lemma': 'quick', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'as', 'ix': 3, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'quick'}",advmod,nyt_eng_199407,2-3-4,immediateNeg
nyt_eng_19940722_0064_22:24-27-28,readily_apparent,"But the Fastbreak organization , like other summer-league programs , gives coaches an opportunity to see aspects of a player 's game that might not be as readily apparent on their high school teams .",not,readily,apparent,that might not be as readily apparent on their,nyt_eng_19940722_0064_22,"Coaches were well aware of Clack , Stringfellow , et al , long before the players gathered in May to play in Fastbreak .","but the Fastbreak organization , like other summer-league programs , gives coaches an opportunity to see aspects of a player 's game that might not be as readily apparent on their high school teams .","but the Fastbreak organization , like other summer-league program , give coach a opportunity to see aspect of a player 's game that might not be as readily apparent on they high school team .",Former Longhorn great Travis Mays said he doubted he would have been as successful without summer-league experience .,not,readily,apparent,24,27,28,"{'lemma': 'apparent', 'ix': 28, 'xpos': 'JJ', 'deprel': 'rcmod', 'head': 'aspect'}","{'lemma': 'not', 'ix': 24, 'xpos': 'RB', 'deprel': 'neg', 'head': 'apparent'}",neg,"{'lemma': 'apparent', 'ix': 28, 'xpos': 'JJ', 'deprel': 'rcmod', 'head': 'aspect'}","{'lemma': 'readily', 'ix': 27, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'apparent'}",advmod,nyt_eng_199407,24-27-28,immediateNeg
nyt_eng_19940722_0064_14:18-19-20,exactly_slouches,"The quartet has been dubbed  -LBQ-  The Fab Four ,  -RDQ-  but the others on the squad are n't exactly slouches .",n't,exactly,slouches,squad are n't exactly slouches .,nyt_eng_19940722_0064_14,"The Fastbreak team , coached by Austinite Joe Hines , a 47-year-old truck driver who uses his summer vacation to coach the team , includes four players generally considered to rank among the top 10 high school prospects in the state -- Stringfellow and soon-to-be Anderson teammate Chris Clack , Calvin Davis of Killeen and Omar Sneed of Beaumont Westbrook , a nephew of Hines ' .","the quartet has been dubbed `` The Fab Four , '' but the others on the squad are n't exactly slouches .","the quartet has been dub `` the Fab Four , '' but the other on the squad be not exactly slouches .","One major college coach estimated that eight of the 10 will receive scholarships from NCAA Division I schools , and those who do n't will get offers from smaller schools .",n't,exactly,slouches,18,19,20,"{'lemma': 'slouches', 'ix': 20, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'dub'}","{'lemma': 'not', 'ix': 18, 'xpos': 'RB', 'deprel': 'neg', 'head': 'slouches'}",neg,"{'lemma': 'slouches', 'ix': 20, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'dub'}","{'lemma': 'exactly', 'ix': 19, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'slouches'}",advmod,nyt_eng_199407,18-19-20,immediateNeg
nyt_eng_19940722_0061_32:2-3-4,that_independent,They 're not that independent .,not,that,independent,they 're not that independent .,nyt_eng_19940722_0061_32,"A  -COL-  With her culture and their huge extended family , it would never occur to them to do that .",they 're not that independent .,they be not that independent .,"There was one case where a princess fled to California , but the family went there , drugged her , and took her back home .",not,that,independent,2,3,4,"{'lemma': 'independent', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 2, 'xpos': 'RB', 'deprel': 'neg', 'head': 'independent'}",neg,"{'lemma': 'independent', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'that', 'ix': 3, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'independent'}",advmod,nyt_eng_199407,2-3-4,immediateNeg
nyt_eng_19940722_0031_44:11-13-14,so_extraordinary,This financial pressure has already led to management changes that might not seem so extraordinary in less extravagant industries .,not,so,extraordinary,that might not seem so extraordinary in less,nyt_eng_19940722_0031_44,"According to John Wilkerson , a New York health-care consultant , the start-up rate has dropped from one new biotech firm every seven days to one every ten days ; and the signs are that the rate is likely to slow down still further .",this financial pressure has already led to management changes that might not seem so extraordinary in less extravagant industries .,this financial pressure has already lead to management change that might not seem so extraordinary in less extravagant industry .,"Biotech firms are contracting out more of their work , including manufacturing and drug approvals .",not,so,extraordinary,11,13,14,"{'lemma': 'extraordinary', 'ix': 14, 'xpos': 'JJ', 'deprel': 'rcmod', 'head': 'change'}","{'lemma': 'not', 'ix': 11, 'xpos': 'RB', 'deprel': 'neg', 'head': 'extraordinary'}",neg,"{'lemma': 'extraordinary', 'ix': 14, 'xpos': 'JJ', 'deprel': 'rcmod', 'head': 'change'}","{'lemma': 'so', 'ix': 13, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'extraordinary'}",advmod,nyt_eng_199407,11-13-14,immediateNeg
nyt_eng_19940722_0005_15:3-4-5,really_sure,-LBQ-  I 'm not really sure that 's the way to hire somebody .,not,really,sure,I 'm not really sure that 's,nyt_eng_19940722_0005_15,"-LBQ-  The only way you could get someone with more experience is if you went out and hired an existing general manager ,  -RDQ-  Bill Ackerley said .",`` I 'm not really sure that 's the way to hire somebody .,`` I be not really sure that be the way to hire somebody .,-LBQ-  But secondly ...,not,really,sure,3,4,5,"{'lemma': 'sure', 'ix': 5, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 3, 'xpos': 'RB', 'deprel': 'neg', 'head': 'sure'}",neg,"{'lemma': 'sure', 'ix': 5, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'really', 'ix': 4, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'sure'}",advmod,nyt_eng_199407,3-4-5,immediateNeg
nyt_eng_19940721_0434_31:2-4-5,nearly_dead,We 're not even nearly dead .  -RDQ-,not,nearly,dead,we 're not even nearly dead . '',nyt_eng_19940721_0434_31,We 're not dead .,we 're not even nearly dead . '',we be not even nearly dead . '',"It 's difficult to tell fact from fiction , but Foreman -LRB- 72-4 , with 67 knockouts -RRB- seems to be relatively serious about this fight .",not,nearly,dead,2,4,5,"{'lemma': 'dead', 'ix': 5, 'xpos': 'JJ', 'deprel': 'root', 'head': ""''""}","{'lemma': 'not', 'ix': 2, 'xpos': 'RB', 'deprel': 'neg', 'head': 'dead'}",neg,"{'lemma': 'dead', 'ix': 5, 'xpos': 'JJ', 'deprel': 'root', 'head': ""''""}","{'lemma': 'nearly', 'ix': 4, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'dead'}",advmod,nyt_eng_199407,2-4-5,immediateNeg
nyt_eng_19940721_0429_15:5-6-7,so_gloomy,"And Microsoft 's mood was n't so gloomy that it could n't show off a few toys in its arsenal of upcoming  -LBQ-  pretty cool stuff ,  -RDQ-  as Chairman Bill Gates phrased it .",n't,so,gloomy,mood was n't so gloomy that it,nyt_eng_19940721_0429_15,"On the other hand , the company has removed the threat of a Justice Department antitrust case , with a settlement that company officials and analysts say appears to do no real damage to Microsoft 's fortunes .","and Microsoft 's mood was n't so gloomy that it could n't show off a few toys in its arsenal of upcoming `` pretty cool stuff , '' as Chairman Bill Gates phrased it .","and Microsoft 's mood be not so gloomy that it could not show off a few toy in its arsenal of upcome `` pretty cool stuff , '' as Chairman Bill Gates phrase it .",One was a watch developed with Timex .,n't,so,gloomy,5,6,7,"{'lemma': 'gloomy', 'ix': 7, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 5, 'xpos': 'RB', 'deprel': 'neg', 'head': 'gloomy'}",neg,"{'lemma': 'gloomy', 'ix': 7, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'so', 'ix': 6, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'gloomy'}",advmod,nyt_eng_199407,5-6-7,immediateNeg
nyt_eng_19940721_0417_12:2-3-4,really_nervous,"I was n't really nervous , but there were a lot of holes where I had to hit driver-driver and the other girls were hitting driver 6-iron .  -RDQ-",n't,really,nervous,"i was n't really nervous , but",nyt_eng_19940721_0417_12,-LBQ-  I was popping up my driver .,"i was n't really nervous , but there were a lot of holes where I had to hit driver-driver and the other girls were hitting driver 6-iron . ''","I be not really nervous , but there be a lot of hole where I have to hit driver-driver and the other girl were hit driver 6-iron . ''",She had problems with the pace of play and problems with her putter .,n't,really,nervous,2,3,4,"{'lemma': 'nervous', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': ""''""}","{'lemma': 'not', 'ix': 2, 'xpos': 'RB', 'deprel': 'neg', 'head': 'nervous'}",neg,"{'lemma': 'nervous', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': ""''""}","{'lemma': 'really', 'ix': 3, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'nervous'}",advmod,nyt_eng_199407,2-3-4,immediateNeg
nyt_eng_19940721_0415_4:6-7-8,half_bad,"Actually , this crow feijoada is n't half bad once you get past the feathers .",n't,half,bad,feijoada is n't half bad once you,nyt_eng_19940721_0415_4,One benefit of my prediction that Italy would win the World Cup is that I quickly learned there are an awful lot of Brazilians in Los Angeles .,"actually , this crow feijoada is n't half bad once you get past the feathers .","actually , this crow feijoada be not half bad once you get past the feather .","I do n't have my heart set on Don King going to jail exactly -- though I know there are a lot of people who would n't be broken-hearted if that is where he ended up -- but I would n't mind if he had to spend , oh , a year or so , sitting in a courtroom listening to a bunch of lawyers drone on and on .",n't,half,bad,6,7,8,"{'lemma': 'bad', 'ix': 8, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 6, 'xpos': 'RB', 'deprel': 'neg', 'head': 'bad'}",neg,"{'lemma': 'bad', 'ix': 8, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'half', 'ix': 7, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'bad'}",advmod,nyt_eng_199407,6-7-8,immediateNeg
nyt_eng_19940721_0378_37:10-11-12,more_worried,"He said the lack of an experienced backup made him no more worried about that prospect than before , saying ,  -LBQ-  People have been trying to kill the quarterback since they invented it .  -RDQ-",no,more,worried,made him no more worried about that,nyt_eng_19940721_0378_37,"He insisted that even without a veteran , the 49ers ' backup quarterbacks were  -LBQ-  capable  -RDQ-  in case Young is injured .","he said the lack of an experienced backup made him no more worried about that prospect than before , saying , `` People have been trying to kill the quarterback since they invented it . ''","he say the lack of a experienced backup make he no more worried about that prospect than before , say , `` people have been try to kill the quarterback since they invent it . ''","He said it would be foolhardy to predict when Rice , embarking on his 10th NFL season , might slow down , invoking the name of Ryan , who still was going strong as a pitcher into his mid-40s .",no,more,worried,10,11,12,"{'lemma': 'worried', 'ix': 12, 'xpos': 'JJ', 'deprel': 'xcomp', 'head': 'make'}","{'lemma': 'no', 'ix': 10, 'xpos': 'DT', 'deprel': 'dep', 'head': 'worried'}",dep,"{'lemma': 'worried', 'ix': 12, 'xpos': 'JJ', 'deprel': 'xcomp', 'head': 'make'}","{'lemma': 'more', 'ix': 11, 'xpos': 'RBR', 'deprel': 'advmod', 'head': 'worried'}",advmod,nyt_eng_199407,10-11-12,immediateNeg
nyt_eng_19940721_0372_12:2-3-4,that_hard,It was n't that hard .  -RDQ-,n't,that,hard,it was n't that hard . '',nyt_eng_19940721_0372_12,"When you 're shooting a good score , you do n't even know what you 're doing .",it was n't that hard . '',it be not that hard . '',"Alfredsson 's assault on Indianwood was transcendent , but it was by no means the only remarkable round shot .",n't,that,hard,2,3,4,"{'lemma': 'hard', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': ""''""}","{'lemma': 'not', 'ix': 2, 'xpos': 'RB', 'deprel': 'neg', 'head': 'hard'}",neg,"{'lemma': 'hard', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': ""''""}","{'lemma': 'that', 'ix': 3, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'hard'}",advmod,nyt_eng_199407,2-3-4,immediateNeg
nyt_eng_19940721_0347_4:29-30-31,yet_sure,"Arthuro Hein , a U.N. aid coordinator in Nairobi , Kenya , said the causes of death were either cholera , or diarrhea  -LBQ-  or another disease we are not yet sure about .  -RDQ-",not,yet,sure,we are not yet sure about .,nyt_eng_19940721_0347_4,"In southern Zaire , there are 600,000 more refugees and their number is swelling by 25,000 a day .","Arthuro Hein , a U.N. aid coordinator in Nairobi , Kenya , said the causes of death were either cholera , or diarrhea `` or another disease we are not yet sure about . ''","Arthuro Hein , a U.N. aid coordinator in Nairobi , Kenya , say the cause of death be either cholera , or diarrhea `` or another disease we be not yet sure about . ''",Hein said doctors were trying to identify the disease and that he could not verify that it was bubonic plague .,not,yet,sure,29,30,31,"{'lemma': 'sure', 'ix': 31, 'xpos': 'JJ', 'deprel': 'rcmod', 'head': 'disease'}","{'lemma': 'not', 'ix': 29, 'xpos': 'RB', 'deprel': 'neg', 'head': 'sure'}",neg,"{'lemma': 'sure', 'ix': 31, 'xpos': 'JJ', 'deprel': 'rcmod', 'head': 'disease'}","{'lemma': 'yet', 'ix': 30, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'sure'}",advmod,nyt_eng_199407,29-30-31,immediateNeg
