hit_id|colloc|sent_text|neg_form|adv_form|adj_form|hit_text|text_window|sent_id|prev_id|prev_sent|next_id|next_sent|token_str|lemma_str|neg_lemma|adv_lemma|adj_lemma|neg_index|adv_index|adj_index|dep_neg_source|dep_neg_target|dep_neg_relation|dep_mod_source|dep_mod_target|dep_mod_relation|json_source|match_ix|utt_len|colloc_id|category
pcc_eng_29_108.5278_x1737805_397:3-4-5|more_advantaged|The woman is not more advantaged than the man by caresses without coition.|not|more|advantaged|not more advantaged|The woman is not more advantaged than the man by|pcc_eng_29_108.5278_x1737805_397|pcc_eng_29_108.5278_x1737805_396|The passion which is excited resembles in fact a fire which is being lighted; and just as water only can extinguish the latter, so only the emission of the sperm can calm the lust and appease the heat.|pcc_eng_29_108.5278_x1737805_398|It is said that Dahama bent Mesedjel appeared before the Governor of the province of Yamama, with her father and her husband, El Adjadje, alleging that the latter was impotent, and did not cohabit with her nor come near her.|The woman is not more advantaged than the man by caresses without coition .|the woman be not more advantaged than the man by caress without coition .|not|more|advantaged|3|4|5|{'lemma': 'advantaged', 'ix': 5, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}|{'lemma': 'not', 'ix': 3, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'advantaged'}|advmod|{'lemma': 'advantaged', 'ix': 5, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}|{'lemma': 'more', 'ix': 4, 'xpos': 'RBR', 'deprel': 'advmod', 'head': 'advantaged'}|advmod|pcc_eng_29-108|3-4-5|14|pcc_eng_29_108.5278_x1737805_397-5-6|contig
pcc_eng_29_108.5278_x1737805_393:0-4-5|however_unrestrained|Nor in converse, however unrestrained, But in the placing of legs on legs (coition).|Nor|however|unrestrained|Nor in converse , however unrestrained|Nor in converse , however unrestrained , But in the|pcc_eng_29_108.5278_x1737805_393|pcc_eng_29_108.5278_x1737805_392|And the author of the work, The Jewels of the Bride and the Rejoicing of Souls, has added to the above, as complement and commentary, the two following verses:|pcc_eng_29_108.5278_x1737805_394|Remember that all caresses and all sorts of kisses, as described, are of no account without the introduction of the member.|Nor in converse , however unrestrained , But in the placing of legs on legs ( coition ) .|nor in converse , however unrestrained , but in the place of leg on leg ( coition ) .|Nor|however|unrestrained|0|4|5|{'lemma': 'unrestrained', 'ix': 5, 'xpos': 'JJ', 'deprel': 'amod', 'head': 'converse'}|{'lemma': 'nor', 'ix': 0, 'xpos': 'CC', 'deprel': 'cc', 'head': 'unrestrained'}|cc|{'lemma': 'unrestrained', 'ix': 5, 'xpos': 'JJ', 'deprel': 'amod', 'head': 'converse'}|{'lemma': 'however', 'ix': 4, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'unrestrained'}|advmod|pcc_eng_29-108|0-4-5|19|pcc_eng_29_108.5278_x1737805_393-5-6|contig
pcc_eng_29_108.5278_x1737805_364:25-26-27|entirely_satisfactory|Without kissing, no kind of position or movement procures the fullest pleasure; and those positions in which the kiss is not practicable are not entirely satisfactory, considering that the kiss is one of the most powerful stimulants to the work of love.|not|entirely|satisfactory|not entirely satisfactory|not practicable are not entirely satisfactory , considering that the|pcc_eng_29_108.5278_x1737805_364|pcc_eng_29_108.5278_x1737805_363|And it provokes prompt ejaculation both with man and woman.|pcc_eng_29_108.5278_x1737805_365|I have said in verse:|Without kissing , no kind of position or movement procures the fullest pleasure ; and those positions in which the kiss is not practicable are not entirely satisfactory , considering that the kiss is one of the most powerful stimulants to the work of love .|without kiss , no kind of position or movement procure the fullest pleasure ; and that position in which the kiss be not practicable be not entirely satisfactory , consider that the kiss be one of the most powerful stimulant to the work of love .|not|entirely|satisfactory|25|26|27|{'lemma': 'satisfactory', 'ix': 27, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'procure'}|{'lemma': 'not', 'ix': 25, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'satisfactory'}|advmod|{'lemma': 'satisfactory', 'ix': 27, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'procure'}|{'lemma': 'entirely', 'ix': 26, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'satisfactory'}|advmod|pcc_eng_29-108|25-26-27|46|pcc_eng_29_108.5278_x1737805_364-27-28|contig
pcc_eng_29_108.5278_x1737805_314:11-12-13|quite_perfect|Sometimes most enjoyable coition takes place between lovers, who, not quite perfect in their proportions, find their own means for their mutual gratification.|not|quite|perfect|not quite perfect|, who , not quite perfect in their proportions ,|pcc_eng_29_108.5278_x1737805_314|pcc_eng_29_108.5278_x1737805_313|Know that the most enjoyable coitus does not always exist in the manners described here; I only give them, so as to render this work as complete as possible.|pcc_eng_29_108.5278_x1737805_315|It is said that there are women of great experience who, lying with a man, elevate one of their feet vertically in the air, and upon that foot a lamp is set full of oil, and with the wick burning.|Sometimes most enjoyable coition takes place between lovers , who , not quite perfect in their proportions , find their own means for their mutual gratification .|sometimes most enjoyable coition take place between lover , who , not quite perfect in they proportion , find they own means for they mutual gratification .|not|quite|perfect|11|12|13|{'lemma': 'perfect', 'ix': 13, 'xpos': 'JJ', 'deprel': 'acl:relcl', 'head': 'lover'}|{'lemma': 'not', 'ix': 11, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'perfect'}|advmod|{'lemma': 'perfect', 'ix': 13, 'xpos': 'JJ', 'deprel': 'acl:relcl', 'head': 'lover'}|{'lemma': 'quite', 'ix': 12, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'perfect'}|advmod|pcc_eng_29-108|11-12-13|27|pcc_eng_29_108.5278_x1737805_314-13-14|contig
pcc_eng_29_108.5278_x1737805_236:10-11-12|exaggeratedly_large|If, however, the stomach of each person is not exaggeratedly large, they can manage very well all positions.|not|exaggeratedly|large|not exaggeratedly large|each person is not exaggeratedly large , they can manage|pcc_eng_29_108.5278_x1737805_236|pcc_eng_29_108.5278_x1737805_235|On the other hand, if the man makes the woman lie upon her side, and then places himself, with his legs bent behind her, pressing his stomach upon the upper part of her posterior, she must draw her legs and thighs up to her stomach, in order to lay bare her vagina and allow the introduction of his member; but if she cannot sufficiently bend her knees, the man can neither see her vulva, nor explore it.|pcc_eng_29_108.5278_x1737805_237|Only they must not be too long in coming to the crisis, as they will soon feel fatigued and lose their breath.|If , however , the stomach of each person is not exaggeratedly large , they can manage very well all positions .|if , however , the stomach of each person be not exaggeratedly large , they can manage very well all position .|not|exaggeratedly|large|10|11|12|{'lemma': 'large', 'ix': 12, 'xpos': 'JJ', 'deprel': 'advcl', 'head': 'manage'}|{'lemma': 'not', 'ix': 10, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'large'}|advmod|{'lemma': 'large', 'ix': 12, 'xpos': 'JJ', 'deprel': 'advcl', 'head': 'manage'}|{'lemma': 'exaggeratedly', 'ix': 11, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'large'}|advmod|pcc_eng_29-108|10-11-12|22|pcc_eng_29_108.5278_x1737805_236-12-13|contig
pcc_eng_29_108.5260_x1737776_5:28-29-30|fire-_safe|A criminal investigation into the cause of the fire that began has been opened, and residents at Grenfell Tower had for years complained that the building wasn't fire-safe.|n't|fire-|safe|n't fire- safe|the building was n't fire- safe .|pcc_eng_29_108.5260_x1737776_5|pcc_eng_29_108.5260_x1737776_4|The search-and-recovery effort at Grenfell Tower is still underway with the London Fire Brigade, he said.|pcc_eng_29_108.5260_x1737776_6||A criminal investigation into the cause of the fire that began has been opened , and residents at Grenfell Tower had for years complained that the building was n't fire- safe .|a criminal investigation into the cause of the fire that begin have be open , and resident at Grenfell Tower have for year complain that the building be not fire- safe .|n't|fire-|safe|28|29|30|{'lemma': 'safe', 'ix': 30, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'complain'}|{'lemma': 'not', 'ix': 28, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'safe'}|advmod|{'lemma': 'safe', 'ix': 30, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'complain'}|{'lemma': 'fire-', 'ix': 29, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'safe'}|advmod|pcc_eng_29-108|28-29-30|32|pcc_eng_29_108.5260_x1737776_5-30-31|contig
pcc_eng_29_108.5216_x1737703_41:20-21-22|too_sure|I for one am looking forward to trying them again, maybe on a larger scale, although I'm not too sure how they'll work with multi-player games.|not|too|sure|not too sure|although I 'm not too sure how they 'll work|pcc_eng_29_108.5216_x1737703_41|pcc_eng_29_108.5216_x1737703_40|A certain amount of very careful planning was required when allocating ADCs to ensure 'the master plan' would work which was great and will no doubt become easier when we know the ADC tastings off by heart.|pcc_eng_29_108.5216_x1737703_42|I guess I shall have to find out.|I for one am looking forward to trying them again , maybe on a larger scale , although I 'm not too sure how they 'll work with multi-player games .|I for one be look forward to try they again , maybe on a large scale , although I be not too sure how they will work with multi-player game .|not|too|sure|20|21|22|{'lemma': 'sure', 'ix': 22, 'xpos': 'JJ', 'deprel': 'advcl', 'head': 'look'}|{'lemma': 'not', 'ix': 20, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'sure'}|advmod|{'lemma': 'sure', 'ix': 22, 'xpos': 'JJ', 'deprel': 'advcl', 'head': 'look'}|{'lemma': 'too', 'ix': 21, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'sure'}|advmod|pcc_eng_29-108|20-21-22|31|pcc_eng_29_108.5216_x1737703_41-22-23|contig
pcc_eng_29_108.5177_x1737639_11:4-5-6|only_deplorable|He said this was not only deplorable but also illegal and unconstitutional.|not|only|deplorable|not only deplorable|said this was not only deplorable but also illegal and|pcc_eng_29_108.5177_x1737639_11|pcc_eng_29_108.5177_x1737639_10|"The petitioner claimed that he had been informed by reliable sources that clemency will be granted to Ehsan in exchange of his ""full and frank disclosure."""|pcc_eng_29_108.5177_x1737639_12|The petitioner said that on the very next date of the APS attack, TTP through Ehsan, had victoriously claimed responsibility for the brutal incident and vowed to carry out more such attacks in future through media and other channels of communication.|He said this was not only deplorable but also illegal and unconstitutional .|he say this be not only deplorable but also illegal and unconstitutional .|not|only|deplorable|4|5|6|{'lemma': 'deplorable', 'ix': 6, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'say'}|{'lemma': 'not', 'ix': 4, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'deplorable'}|advmod|{'lemma': 'deplorable', 'ix': 6, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'say'}|{'lemma': 'only', 'ix': 5, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'deplorable'}|advmod|pcc_eng_29-108|4-5-6|13|pcc_eng_29_108.5177_x1737639_11-6-7|contig
pcc_eng_29_108.5169_x1737622_03:2-4-5|so_good|They aren't always so good at learning what causes the problems and identifying how to prevent the problem.|n't|so|good|n't always so good|They are n't always so good at learning what causes|pcc_eng_29_108.5169_x1737622_03|pcc_eng_29_108.5169_x1737622_02|"Our technology people are great at fighting fires, , , or ""fixing things""."|pcc_eng_29_108.5169_x1737622_04|Preventing problems from occurring is far better than being good at solving problems and fixing things (fighting fires) after they occur.|They are n't always so good at learning what causes the problems and identifying how to prevent the problem .|they be not always so good at learn what cause the problem and identify how to prevent the problem .|n't|so|good|2|4|5|{'lemma': 'good', 'ix': 5, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}|{'lemma': 'not', 'ix': 2, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'good'}|advmod|{'lemma': 'good', 'ix': 5, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}|{'lemma': 'so', 'ix': 4, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'good'}|advmod|pcc_eng_29-108|2-4-5|20|pcc_eng_29_108.5169_x1737622_03-5-6|contig
pcc_eng_29_108.5144_x1737581_091:5-6-7|as_lofty|I know, it's not as lofty and poetic as the messages in Aesop's fables, but I'm working on it.|not|as|lofty|not as lofty|, it 's not as lofty and poetic as the|pcc_eng_29_108.5144_x1737581_091|pcc_eng_29_108.5144_x1737581_090|Act like you want my 8 bucks you piece of crap.|pcc_eng_29_108.5144_x1737581_092|Wednesday, September 8, 2010|I know , it 's not as lofty and poetic as the messages in Aesop 's fables , but I 'm working on it .|I know , it be not as lofty and poetic as the message in Aesop 's fable , but I be work on it .|not|as|lofty|5|6|7|{'lemma': 'lofty', 'ix': 7, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}|{'lemma': 'not', 'ix': 5, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'lofty'}|advmod|{'lemma': 'lofty', 'ix': 7, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}|{'lemma': 'as', 'ix': 6, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'lofty'}|advmod|pcc_eng_29-108|5-6-7|25|pcc_eng_29_108.5144_x1737581_091-7-8|contig
pcc_eng_29_108.5142_x1737578_04:13-14-15|too_late|Sure, it was a month ago, but I say it's never too late to blog about something so awesome, right?|never|too|late|never too late|say it 's never too late to blog about something|pcc_eng_29_108.5142_x1737578_04|pcc_eng_29_108.5142_x1737578_03|Ok, one last post on Sock Summit.|pcc_eng_29_108.5142_x1737578_05|The first class I took was Arch-Shaped Stockings with Meg Swansen and Amy Detjen.|Sure , it was a month ago , but I say it 's never too late to blog about something so awesome , right ?|sure , it be a month ago , but I say it be never too late to blog about something so awesome , right ?|never|too|late|13|14|15|{'lemma': 'late', 'ix': 15, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'say'}|{'lemma': 'never', 'ix': 13, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'late'}|advmod|{'lemma': 'late', 'ix': 15, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'say'}|{'lemma': 'too', 'ix': 14, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'late'}|advmod|pcc_eng_29-108|13-14-15|25|pcc_eng_29_108.5142_x1737578_04-15-16|contig
pcc_eng_29_108.5132_x1737565_01:2-3-4|yet_familiar|For those not yet familiar with the concept of the koan, it is a question or short story which relates to the essence of reality.|not|yet|familiar|not yet familiar|For those not yet familiar with the concept of|pcc_eng_29_108.5132_x1737565_01|pcc_eng_29_108.5132_x1737565_00||pcc_eng_29_108.5132_x1737565_02|The problem from there is indeed sorting out he details of that perception of reality.|For those not yet familiar with the concept of the koan , it is a question or short story which relates to the essence of reality .|for that not yet familiar with the concept of the koan , it be a question or short story which relate to the essence of reality .|not|yet|familiar|2|3|4|{'lemma': 'familiar', 'ix': 4, 'xpos': 'JJ', 'deprel': 'amod', 'head': 'that'}|{'lemma': 'not', 'ix': 2, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'familiar'}|advmod|{'lemma': 'familiar', 'ix': 4, 'xpos': 'JJ', 'deprel': 'amod', 'head': 'that'}|{'lemma': 'yet', 'ix': 3, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'familiar'}|advmod|pcc_eng_29-108|2-3-4|27|pcc_eng_29_108.5132_x1737565_01-4-5|contig
pcc_eng_29_108.5110_x1737528_40:17-18-19|only_able|Well respected, top-of-their game managers are usually surrounded by willing staff who are not only able to get the job done, but are also concerned about quality and prepared to go the extra mile.|not|only|able|not only able|staff who are not only able to get the job|pcc_eng_29_108.5110_x1737528_40|pcc_eng_29_108.5110_x1737528_39|You can clearly make or break your success on the management path by the way you delegate.|pcc_eng_29_108.5110_x1737528_41|Good delegation not only gets good results, but also increases the capabilities of the team, and frees up your time for more important things.|Well respected , top- of - their game managers are usually surrounded by willing staff who are not only able to get the job done , but are also concerned about quality and prepared to go the extra mile .|well respected , top- of - they game manager be usually surround by willing staff who be not only able to get the job do , but be also concerned about quality and prepare to go the extra mile .|not|only|able|17|18|19|{'lemma': 'able', 'ix': 19, 'xpos': 'JJ', 'deprel': 'acl:relcl', 'head': 'staff'}|{'lemma': 'not', 'ix': 17, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'able'}|advmod|{'lemma': 'able', 'ix': 19, 'xpos': 'JJ', 'deprel': 'acl:relcl', 'head': 'staff'}|{'lemma': 'only', 'ix': 18, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'able'}|advmod|pcc_eng_29-108|17-18-19|40|pcc_eng_29_108.5110_x1737528_40-19-20|contig
