line_in_source,hit_id,colloc,adv,adj,sent_text,sent_id,adv_index,corpus_segment,date,year,context,context_word,context_type,in_basic,polarity,context_overlap
366423,nyt_eng_19971003_0489_26:3,so_embarrassed,so,embarrassed,I 'm so embarrassed .  -RDQ-,nyt_eng_19971003_0489_26,3,nyt_eng_19971003,1997-10-03,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
195179,nyt_eng_19960504_0421_7:4,so_emotional,so,emotional,"-LBQ-  It was so emotional in Mr. Young 's box ,  -RDQ-  he related .",nyt_eng_19960504_0421_7,4,nyt_eng_19960504,1996-05-04,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
24133,nyt_eng_19941018_0185_9:4,so_emphatic,so,emphatic,This reaction was so emphatic that one feels the State Department doth protest too much .,nyt_eng_19941018_0185_9,4,nyt_eng_19941018,1994-10-18,1994,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
56379,nyt_eng_19950308_0484_16:9,so_enamoured,so,enamoured,"-- Kidder , Peabody 's senior managers were so enamoured of the huge profits brought in by Joseph Jett , a government bond trader , that they named him head of the department .",nyt_eng_19950308_0484_16,9,nyt_eng_19950308,1995-03-08,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
96310,nyt_eng_19950717_0507_40:3,so_enchanted,so,enchanted,"Letterman was so enchanted , he invited Hootie back in February .",nyt_eng_19950717_0507_40,3,nyt_eng_19950717,1995-07-17,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
338323,nyt_eng_19970715_0393_15:4,so_endearing,so,endearing,"He 's ultimately so endearing as George that , should the movie make any money , his appearance will likely be deemed a shrewd career move .",nyt_eng_19970715_0393_15,4,nyt_eng_19970715,1997-07-15,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
176695,nyt_eng_19960313_0756_27:10,so_enormous,so,enormous,"The problem is that given that these issues are so enormous , the only thing that we can do is go to the public and let them know what it is about .  -RDQ-",nyt_eng_19960313_0756_27,10,nyt_eng_19960313,1996-03-13,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
193815,nyt_eng_19960501_0347_17:5,so_enormous,so,enormous,"-LBQ-  The company is so enormous now it could n't possibly continue to expand without substantial investment , particularly in technology ,  -RDQ-  said Bloom .",nyt_eng_19960501_0347_17,5,nyt_eng_19960501,1996-05-01,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
52959,nyt_eng_19950222_0383_20:6,so_entangled,so,entangled,"-LBQ-  The other guy was so entangled in the wreckage we could not move him ,  -RDQ-  said Wilder .",nyt_eng_19950222_0383_20,6,nyt_eng_19950222,1995-02-22,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
83556,nyt_eng_19950608_0440_18:4,so_enthused,so,enthused,"-LBQ-  She was so enthused ,  -RDQ-  says Hankins , who still has the yellow dress , complete with crooked hems .",nyt_eng_19950608_0440_18,4,nyt_eng_19950608,1995-06-08,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
47537,nyt_eng_19950201_0364_13:3,so_enthusiastic,so,enthusiastic,He was so enthusiastic .,nyt_eng_19950201_0364_13,3,nyt_eng_19950201,1995-02-01,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
28219,nyt_eng_19961206_0392_1:8,so_enthusiastic,so,enthusiastic,"Of course , many people are not so enthusiastic about circuit parties .",nyt_eng_19961206_0392_1,8,nyt_eng_19961206,1996-12-06,1996,not_VP-adv,not,VP-adv,True,negative,False
4665,nyt_eng_19940722_0008_26:14,so_enthusiastic,so,enthusiastic,"-LBQ-  Jimmy saw he had a sense of humor , plus Tony was so enthusiastic , so excited to be a coach .",nyt_eng_19940722_0008_26,14,nyt_eng_19940722,1994-07-22,1994,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
62782,nyt_eng_19950331_0156_32:8,so_essential,so,essential,And tuxedos and other temporary uniforms are so essential to the social order that they have spawned entire industries .,nyt_eng_19950331_0156_32,8,nyt_eng_19950331,1995-03-31,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
265799,nyt_eng_19961212_0481_26:8,so_excited,so,excited,-LBQ-  That 's the thing I 'm so excited about .,nyt_eng_19961212_0481_26,8,nyt_eng_19961212,1996-12-12,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
157694,nyt_eng_19960120_0138_25:4,so_excited,so,excited,"-LBQ-  I 'm so excited ,  -RDQ-  she told him .",nyt_eng_19960120_0138_25,4,nyt_eng_19960120,1996-01-20,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
338772,nyt_eng_19970716_0515_114:4,so_excited,so,excited,-LBQ-  I was so excited .,nyt_eng_19970716_0515_114,4,nyt_eng_19970716,1997-07-16,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
13020,nyt_eng_19940829_0352_29:4,so_excited,so,excited,They 'll be so excited by what they see in the film they wo n't realize the film is about them .,nyt_eng_19940829_0352_29,4,nyt_eng_19940829,1994-08-29,1994,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
420163,nyt_eng_19980312_0255_64:4,so_exciting,so,exciting,"-LBQ-  It was so exciting in L.A. at that time ,  -RDQ-  he said .",nyt_eng_19980312_0255_64,4,nyt_eng_19980312,1998-03-12,1998,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
375922,nyt_eng_19971029_0779_29:4,so_exciting,so,exciting,"-LBQ-  It was so exciting ,  -RDQ-  Sukanya said .",nyt_eng_19971029_0779_29,4,nyt_eng_19971029,1997-10-29,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
57944,nyt_eng_19950314_0280_32:6,so_expensive,so,expensive,In those days tea was so expensive that some servants actually took their pay in tea .,nyt_eng_19950314_0280_32,6,nyt_eng_19950314,1995-03-14,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
44101,nyt_eng_19950120_0013_5:17,so_expensive,so,expensive,"-LBQ-  We ca n't tell what we 're being charged for , and why it 's so expensive .  -RDQ-",nyt_eng_19950120_0013_5,17,nyt_eng_19950120,1995-01-20,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
119297,nyt_eng_19950926_0196_14:6,so_expensive,so,expensive,"Among the reasons Bombay is so expensive is that tenants are required to pay a very large deposit , often equivalent to three years ' rent , he said .",nyt_eng_19950926_0196_14,6,nyt_eng_19950926,1995-09-26,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
9761,nyt_eng_19940814_0105_32:5,so_experienced,so,experienced,-LBQ-  But she 's so experienced and she knows our defense so well .,nyt_eng_19940814_0105_32,5,nyt_eng_19940814,1994-08-14,1994,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
381863,nyt_eng_19971114_0704_26:12,so_explosive,so,explosive,They did n't have a guy before like him who was so explosive .,nyt_eng_19971114_0704_26,12,nyt_eng_19971114,1997-11-14,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
421716,nyt_eng_19980317_0336_15:11,so_extraordinary,so,extraordinary,-LBQ-  One reason the mosaics made in this region are so extraordinary is that so much attention was given to collecting pebbles for them .,nyt_eng_19980317_0336_15,11,nyt_eng_19980317,1998-03-17,1998,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
387523,nyt_eng_19971201_0587_26:7,so_fabulous,so,fabulous,A  -COL-  Because it 's been so fabulous .,nyt_eng_19971201_0587_26,7,nyt_eng_19971201,1997-12-01,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
213784,nyt_eng_19960709_0371_3:10,so_familiar,so,familiar,"-LBQ-  The pencil , like engineering itself , is so familiar as to be a virtually invisible part of our general culture and experience , and it is so common as to be taken up and given away with barely a thought .  -RDQ-",nyt_eng_19960709_0371_3,10,nyt_eng_19960709,1996-07-09,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
142362,nyt_eng_19951204_0466_30:6,so_fascinating,so,fascinating,That 's why it was so fascinating to see him venture out of the closet as an unabashed tax basher .,nyt_eng_19951204_0466_30,6,nyt_eng_19951204,1995-12-04,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
382666,nyt_eng_19971117_0776_6:7,so_fast,so,fast,"But the bags ' inflation is so fast that air bags have killed 87 people , including 49 children , according to national statistics , leading to an outcry that forced the federal government to rethink its position .",nyt_eng_19971117_0776_6,7,nyt_eng_19971117,1997-11-17,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
404546,nyt_eng_19980120_0482_3:24,so_fat,so,fat,"One can be like me , a Cheesehead sweating out every Brett Favre pass , and still see that this cash cow is so fat -------------------- the NFL should never again be allowed to milk us for a sports stadium .",nyt_eng_19980120_0482_3,24,nyt_eng_19980120,1998-01-20,1998,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
180684,nyt_eng_19960325_0435_19:12,so_fierce,so,fierce,"At Whitewater Creek , the wind and the slick greens were so fierce , nobody came close to McCarron 's record .",nyt_eng_19960325_0435_19,12,nyt_eng_19960325,1996-03-25,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
63932,nyt_eng_19950404_0278_14:9,so_fierce,so,fierce,"Indeed , some segments of the population are so fierce in their desire to reclaim their heritage that they are pushing for sovereignty -- that is , they seek independence from the United States , which overthrew the Hawaiian monarchy in 1893 and made it a state in 1959 .",nyt_eng_19950404_0278_14,9,nyt_eng_19950404,1995-04-04,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
194857,nyt_eng_19960503_0805_46:7,so_fierce,so,fierce,Competition for grocery shelf space is so fierce that some stores charge for it .,nyt_eng_19960503_0805_46,7,nyt_eng_19960503,1996-05-03,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
320968,nyt_eng_19970523_0798_6:12,so_fleeting,so,fleeting,"All of childhood is precious but , perhaps because it is so fleeting , babyhood leaves an indelible mark .",nyt_eng_19970523_0798_6,12,nyt_eng_19970523,1997-05-23,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
238213,nyt_eng_19960923_0266_2:3,so_fond,so,fond,"They are so fond of one another that their population has exploded , threatening the habitat of eucalyptus trees which sustains them .",nyt_eng_19960923_0266_2,3,nyt_eng_19960923,1996-09-23,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
213820,nyt_eng_19960709_0470_24:5,so_forceful,so,forceful,"Abraham 's voice was so forceful that even Ms. Learned 's Boston bull terrier , Paloma , scampered up and snuggled between the two women .",nyt_eng_19960709_0470_24,5,nyt_eng_19960709,1996-07-09,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
83589,nyt_eng_19950608_0492_13:11,so_forthright,so,forthright,-LBQ-  He 'd scare too many Americans because he 's so forthright .,nyt_eng_19950608_0492_13,11,nyt_eng_19950608,1995-06-08,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
23112,nyt_eng_19960720_0357_6:6,so_fortunate,so,fortunate,Her 80-year-old husband was not so fortunate .,nyt_eng_19960720_0357_6,6,nyt_eng_19960720,1996-07-20,1996,not_VP-adv,not,VP-adv,True,negative,False
292342,nyt_eng_19970303_0358_36:8,so_fragile,so,fragile,"Because the young woman she describes is so fragile , so mercilessly plundered by the man she should have been able to trust , I do hope it has finally brought her some peace .",nyt_eng_19970303_0358_36,8,nyt_eng_19970303,1997-03-03,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
368575,nyt_eng_19971009_0696_13:6,so_fragmented,so,fragmented,But the opposition parties are so fragmented and unpopular that Kohl 's chances for re-election are considered good despite a sluggish economy .,nyt_eng_19971009_0696_13,6,nyt_eng_19971009,1997-10-09,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
41226,nyt_eng_19950108_0144_2:4,so_fraught,so,fraught,Capital punishment is so fraught with the danger of executing innocent defendants that even its supporters worry about fatal miscarriages of justice .,nyt_eng_19950108_0144_2,4,nyt_eng_19950108,1995-01-08,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
7199,nyt_eng_19940802_0306_45:4,so_frequent,so,frequent,"Fires have been so frequent throughout the West this year that OK Caterers , which provides things like meals and showers throughout the fire season , brought a portable laundry to the camp , running its machines off propane .",nyt_eng_19940802_0306_45,4,nyt_eng_19940802,1994-08-02,1994,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
330,nyt_eng_19960904_0731_20:4,so_friendly,so,friendly,"Not everyone is so friendly , though .",nyt_eng_19960904_0731_20,4,nyt_eng_19960904,1996-09-04,1996,everyone_subj,everyone,subj,True,negative,False
171946,nyt_eng_19960229_0724_13:12,so_frightened,so,frightened,One warning  -COL-  Our young 6 - to 8-year-old testers were so frightened by the witch that they did n't want to play .,nyt_eng_19960229_0724_13,12,nyt_eng_19960229,1996-02-29,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
262184,nyt_eng_19961202_0422_68:4,so_frightened,so,frightened,"-LBQ-  They were so frightened , so alone .",nyt_eng_19961202_0422_68,4,nyt_eng_19961202,1996-12-02,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
416449,nyt_eng_19980227_0002_35:5,so_frustrated,so,frustrated,-LBQ-  We were just so frustrated with how I was playing .,nyt_eng_19980227_0002_35,5,nyt_eng_19980227,1998-02-27,1998,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
45977,nyt_eng_19950126_0476_29:11,so_frustrated,so,frustrated,"Still , she said , one assistant district attorney was so frustrated by the failure of the police to take the plastic car seat to a county laboratory that he eventually brought it himself .",nyt_eng_19950126_0476_29,11,nyt_eng_19950126,1995-01-26,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
56197,nyt_eng_19950308_0159_34:5,so_full,so,full,-LBQ-  American dialogue was so full of life compared to the boring French films we saw .  -RDQ-,nyt_eng_19950308_0159_34,5,nyt_eng_19950308,1995-03-08,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
167089,nyt_eng_19960214_0865_11:3,so_full,so,full,It 's so full of mud and water its drawers will not budge .,nyt_eng_19960214_0865_11,3,nyt_eng_19960214,1996-02-14,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
20403,nyt_eng_19940930_0316_18:4,so_fundamental,so,fundamental,"These disagreements are so fundamental that for almost a year , they prevented the measures passed last year by the House and Senate from going to a conference committee to reconcile the differences .",nyt_eng_19940930_0316_18,4,nyt_eng_19940930,1994-09-30,1994,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
397177,nyt_eng_19971229_0437_62:9,so_fundamental,so,fundamental,The control of sugar metabolism by insulin is so fundamental to life that its basic elements have barely changed in 600 million years .,nyt_eng_19971229_0437_62,9,nyt_eng_19971229,1997-12-29,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
313490,nyt_eng_19970502_0703_6:26,so_funny,so,funny,"-LBQ-  Oh my gosh , he just looked amazed  -COL-  ` Who 's this little girl with the great big voice ? ' It 's so funny .",nyt_eng_19970502_0703_6,26,nyt_eng_19970502,1997-05-02,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
232760,nyt_eng_19960906_0258_21:4,so_funny,so,funny,"-LBQ-  It 's so funny with bands , because all you can do is helplessly watch .",nyt_eng_19960906_0258_21,4,nyt_eng_19960906,1996-09-06,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
140674,nyt_eng_19951129_0328_20:11,so_furious,so,furious,Those who pay attention to such things as diplomacy are so furious with what they consider American high-handedness in trying to end the war in Bosnia that they can hardly spare a word to be pleased at the prospect of peace .,nyt_eng_19951129_0328_20,11,nyt_eng_19951129,1995-11-29,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
225565,nyt_eng_19960815_0003_5:7,so_generous,so,generous,"A pedicab driver says Republicans are so generous that one tipped him $ 75 for a four-block ride , but the scheduler for an escort service that supplies exotic dancers thinks most visiting Republicans are cheapskates .",nyt_eng_19960815_0003_5,7,nyt_eng_19960815,1996-08-15,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
9728,nyt_eng_19950711_0491_9:5,so_gentle,so,gentle,But peace was not so gentle .,nyt_eng_19950711_0491_9,5,nyt_eng_19950711,1995-07-11,1995,not_VP-adv,not,VP-adv,True,negative,False
237119,nyt_eng_19960919_0594_14:24,so_gifted,so,gifted,A North Carolina man who happened to be visiting that year won the competition with a story about a hunting dog who was so gifted that he would go out and find an animal to fit whatever taxidermy mounting board the owner showed him .,nyt_eng_19960919_0594_14,24,nyt_eng_19960919,1996-09-19,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
151357,nyt_eng_19960101_0330_27:10,so_glamorous,so,glamorous,They reflect a cocky belief that New York is so glamorous that it needs no promotion .,nyt_eng_19960101_0330_27,10,nyt_eng_19960101,1996-01-01,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
