line_in_source,hit_id,colloc,adv,adj,sent_text,sent_id,adv_index,corpus_segment,date,year,polarity,context,context_word,context_type,in_basic,context_overlap
371528,nyt_eng_19971017_0560_3:18,so_high,so,high,"Thanks in part to saturated advertising on television and on billboards , demand for Telekom shares was so high that the company increased the size of the offering at the last minute and took in $ 3 billion more than it originally expected .",nyt_eng_19971017_0560_3,18,nyt_eng_19971017,1997-10-17,1997,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
155904,nyt_eng_19960115_0572_23:6,so_high,so,high,"Because the government deficit was so high _ more than 5 percent of the gross national product last year _ Juppe has raised income and social security taxes this year , but Chirac barred any new increases in his New Year 's address .",nyt_eng_19960115_0572_23,6,nyt_eng_19960115,1996-01-15,1996,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
220051,nyt_eng_19960729_0062_18:7,so_horrendous,so,horrendous,-LBQ-  The political aftermath would be so horrendous  -RDQ-  if a woman took the drug and hemorrhaged at home .,nyt_eng_19960729_0062_18,7,nyt_eng_19960729,1996-07-29,1996,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
229628,nyt_eng_19960827_0703_19:15,so_hot,so,hot,"He had antennas , a hat and he was really sweating because it was so hot .",nyt_eng_19960827_0703_19,15,nyt_eng_19960827,1996-08-27,1996,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
68334,nyt_eng_19950419_0569_42:4,so_huge,so,huge,-LBQ-  It 's so huge and so many people are hurt .  -RDQ-,nyt_eng_19950419_0569_42,4,nyt_eng_19950419,1995-04-19,1995,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
126486,nyt_eng_19951018_0414_36:22,so_immense,so,immense,"Camille proved to be a Category 5 storm , one of the worst in history , and its tidal surge was so immense that it overwhelmed the site of the party and drowned them all .",nyt_eng_19951018_0414_36,22,nyt_eng_19951018,1995-10-18,1995,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
17522,nyt_eng_19940919_0005_28:5,so_imminent,so,imminent,"That the operation was so imminent made for deep tension throughout the day , administration officials said Sunday night , as Clinton and his advisers urged Carter and his delegation to hurry up , only to hear from them that they wanted more time .",nyt_eng_19940919_0005_28,5,nyt_eng_19940919,1994-09-19,1994,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
204357,nyt_eng_19960531_0275_3:15,so_important,so,important,"Those 40,000 people are also one big reason that home testing for HIV is so important .",nyt_eng_19960531_0275_3,15,nyt_eng_19960531,1996-05-31,1996,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
83901,nyt_eng_19950609_0369_37:9,so_inclined,so,inclined,"Then again , if Agriculture Secretary Glickman were so inclined , he could halt this madness right away .",nyt_eng_19950609_0369_37,9,nyt_eng_19950609,1995-06-09,1995,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
435201,nyt_eng_19980504_0123_10:4,so_intense,so,intense,"The rivalry is so intense that Boston 's party planners are converting a hotel ballroom Thursday night into a mini-Hub replicating some of the city 's major attractions  -COL-  Faneuil Hall , the Public Garden , Fenway Park , and more .",nyt_eng_19980504_0123_10,4,nyt_eng_19980504,1998-05-04,1998,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
119193,nyt_eng_19950925_0680_24:15,so_large,so,large,"But in the long term , the $ 2 billion business applications market is so large and growing so fast that Novell should make plenty of money , he said .",nyt_eng_19950925_0680_24,15,nyt_eng_19950925,1995-09-25,1995,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
29162,nyt_eng_19941109_0115_52:18,so_lonesome,so,lonesome,"She can rattle off a laundry list of country singers who have wailed ,  -LBQ-  I 'm so lonesome , I could cry .  -RDQ-",nyt_eng_19941109_0115_52,18,nyt_eng_19941109,1994-11-09,1994,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
255551,nyt_eng_19961110_0224_65:5,so_long,so,long,-LBQ-  It 's been so long .,nyt_eng_19961110_0224_65,5,nyt_eng_19961110,1996-11-10,1996,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
27752,nyt_eng_19961123_0185_10:23,so_loveable,so,loveable,"Now , that the team has lost three of its past four games to drop to 6-5 , the Oilers are n't so loveable anymore .",nyt_eng_19961123_0185_10,23,nyt_eng_19961123,1996-11-23,1996,negative,not_VP-adv,not,VP-adv,True,False
64159,nyt_eng_19950405_0206_33:18,so_lovely,so,lovely,"Said Rep. Nancy Pelosi , a standout in a pink satin cocktail suit ,  -LBQ-  Sophia is so lovely and gracious .",nyt_eng_19950405_0206_33,18,nyt_eng_19950405,1995-04-05,1995,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
159938,nyt_eng_19960126_0404_1:4,so_low,so,low,"Cigarette prices are so low in military commissaries that it may be encouraging personnel to smoke , two local doctors claim in an article in Military Medicine .",nyt_eng_19960126_0404_1,4,nyt_eng_19960126,1996-01-26,1996,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
434512,nyt_eng_19980501_0284_22:4,so_low,so,low,"Palestinian expectations are so low that the chief Palestinian negotiator , Saeb Erekat , said only that they hoped Albright would make public the American initiative during the meetings .",nyt_eng_19980501_0284_22,4,nyt_eng_19980501,1998-05-01,1998,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
398045,nyt_eng_19971231_0604_4:13,so_low,so,low,"-LBQ-  There has n't been a year when regional differences have been so low since 1984 ,  -RDQ-  said Mark Zandi , chief economist at Regional Financial Associates , based in West Chester , Pa. , which has kept holiday selling data since 1970 .",nyt_eng_19971231_0604_4,13,nyt_eng_19971231,1997-12-31,1997,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
173149,nyt_eng_19960304_0735_9:12,so_maladroit,so,maladroit,We are talking about what happens when states and municipalities are so maladroit in the raising and management of resources that they make a deliberate decision to cover their shortfalls by helping fleece the citizenry .,nyt_eng_19960304_0735_9,12,nyt_eng_19960304,1996-03-04,1996,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
356151,nyt_eng_19970905_0765_23:6,so_new,so,new,Jones ' sparse office is so new that he does not yet have a sign or even window blinds .,nyt_eng_19970905_0765_23,6,nyt_eng_19970905,1997-09-05,1997,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
11825,nyt_eng_19950911_0340_24:9,so_pleasant,so,pleasant,Hutton 's recollection of the meeting was not so pleasant .,nyt_eng_19950911_0340_24,9,nyt_eng_19950911,1995-09-11,1995,negative,not_VP-adv,not,VP-adv,True,False
271407,nyt_eng_19961231_0209_24:11,so_polite,so,polite,"-LBQ-  You should see these Hillsborough girls _ they are so polite ,  -RDQ-  Couture said .",nyt_eng_19961231_0209_24,11,nyt_eng_19961231,1996-12-31,1996,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
24,nyt_eng_19941210_0116_17:4,so_polite,so,polite,"-LBQ-  Everybody 's so polite ,  -RDQ-  said Joan Quinn , a nursing assistant shopping at the Bronx Kmart .",nyt_eng_19941210_0116_17,4,nyt_eng_19941210,1994-12-10,1994,uncertain,everybody_subj,everybody,subj,True,False
142728,nyt_eng_19951205_0377_26:7,so_positive,so,positive,"-LBQ-  Because the Windsor experience was so positive that certainly affected -LRB- favorably -RRB- the government 's view on casinos ,  -RDQ-  said Andrew Ussher , a senior analyst with Ontario 's Ministry of Finance .",nyt_eng_19951205_0377_26,7,nyt_eng_19951205,1995-12-05,1995,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
143662,nyt_eng_19951207_0561_2:9,so_rank,so,rank,"The record , including police perjury , was so rank that the justice department has begun investigating possible civil rights violations .",nyt_eng_19951207_0561_2,9,nyt_eng_19951207,1995-12-07,1995,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
205499,nyt_eng_19960603_0789_11:3,so_rewarding,so,rewarding,"It was so rewarding , she said , that she is now working on a book recounting her experiences , and emphasized what a great movie it would make .",nyt_eng_19960603_0789_11,3,nyt_eng_19960603,1996-06-03,1996,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
312049,nyt_eng_19970429_0014_30:4,so_sad,so,sad,-LBQ-  It 's so sad .,nyt_eng_19970429_0014_30,4,nyt_eng_19970429,1997-04-29,1997,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
427443,nyt_eng_19980403_0244_50:4,so_severe,so,severe,"The greens are so severe , I do n't care how far you hit it down there , you still got to put the ball in the right spots to give yourself a putt .  -RDQ-",nyt_eng_19980403_0244_50,4,nyt_eng_19980403,1998-04-03,1998,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
374293,nyt_eng_19971025_0098_15:5,so_silly,so,silly,"He can really be so silly , and so goofy .  -RDQ-",nyt_eng_19971025_0098_15,5,nyt_eng_19971025,1997-10-25,1997,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
21693,nyt_eng_19941007_0002_9:4,so_simple,so,simple,My life 's so simple .  -RDQ-,nyt_eng_19941007_0002_9,4,nyt_eng_19941007,1994-10-07,1994,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
155513,nyt_eng_19960114_0143_28:11,so_small,so,small,"-LBQ-  Some people in the neighborhood say my house is so small it looks like a toilet ,  -RDQ-  she said .",nyt_eng_19960114_0143_28,11,nyt_eng_19960114,1996-01-14,1996,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
355741,nyt_eng_19970904_0907_12:7,so_smart,so,smart,He also said Cuomo was  -LBQ-  so smart he would confuse young people  -RDQ-  and  -LBQ-  under no circumstances would I invite him to speak to young people at a graduation .  -RDQ-,nyt_eng_19970904_0907_12,7,nyt_eng_19970904,1997-09-04,1997,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
393918,nyt_eng_19971218_0643_43:9,so_strong,so,strong,-LBQ-  But that is why the Met is so strong .,nyt_eng_19971218_0643_43,9,nyt_eng_19971218,1997-12-18,1997,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
314357,nyt_eng_19970506_0038_22:6,so_stupid,so,stupid,"-LBQ-  Well , that was so stupid , because Jimmy owns 50 percent of it .",nyt_eng_19970506_0038_22,6,nyt_eng_19970506,1997-05-06,1997,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
21808,nyt_eng_19941007_0190_9:17,so_successful,so,successful,"It 's the first institution in Vermont to compost kitchen waste , and it 's been so successful , the state 's Department of Environmental Conservation wants to start others .",nyt_eng_19941007_0190_9,17,nyt_eng_19941007,1994-10-07,1994,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
259771,nyt_eng_19961123_0057_8:5,so_successful,so,successful,"The campaign has been so successful that for the first time in 20 years , milk sales are going up , according to the sponsor , the Milk Industry Foundation .",nyt_eng_19961123_0057_8,5,nyt_eng_19961123,1996-11-23,1996,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
225020,nyt_eng_19960813_0618_24:32,so_successful,so,successful,"Several new cable channels are scheduled to go on the air here this summer and , this spring 's  -LBQ-  Premio Lo Nuestro  -RDQ-  music awards show televised by Univision was so successful that plans are afoot to stage an annual Grammy-like Latin music show in Miami .",nyt_eng_19960813_0618_24,32,nyt_eng_19960813,1996-08-13,1996,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
327928,nyt_eng_19970616_0133_8:5,so_sudden,so,sudden,"-LBQ-  This is all so sudden and there is so much noise in my head ,  -RDQ-  Roy said .",nyt_eng_19970616_0133_8,5,nyt_eng_19970616,1997-06-16,1997,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
8575,nyt_eng_19950609_0048_9:20,so_sure,so,sure,"While BOJ officials said the survey results confirm a gradual recovery in the economy , some investors are n't so sure .",nyt_eng_19950609_0048_9,20,nyt_eng_19950609,1995-06-09,1995,negative,not_VP-adv,not,VP-adv,True,False
320470,nyt_eng_19970522_0720_16:14,so_sure,so,sure,"There is , too , a question of how the politicians could be so sure , so fast , that Schneiderman qualified for death despite having been caught on the spot .",nyt_eng_19970522_0720_16,14,nyt_eng_19970522,1997-05-22,1997,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
718,nyt_eng_19940802_0061_20:4,so_sure,so,sure,Ali was not so sure .,nyt_eng_19940802_0061_20,4,nyt_eng_19940802,1994-08-02,1994,negative,not_VP-adv,not,VP-adv,True,False
41127,nyt_eng_19971118_0346_39:5,so_sure,so,sure,Now he 's not so sure .,nyt_eng_19971118_0346_39,5,nyt_eng_19971118,1997-11-18,1997,negative,not_VP-adv,not,VP-adv,True,False
303394,nyt_eng_19970403_0609_14:4,so_tight,so,tight,"-LBQ-  I was so tight ,  -RDQ-  he said at the time ,  -LBQ-  I was trying to hit a homer every at-bat .  -RDQ-",nyt_eng_19970403_0609_14,4,nyt_eng_19970403,1997-04-03,1997,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
82424,nyt_eng_19950606_0028_6:3,so_uncomfortable,so,uncomfortable,Players were so uncomfortable with Chimelis ' existence that several meetings were held discuss the situation .,nyt_eng_19950606_0028_6,3,nyt_eng_19950606,1995-06-06,1995,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
4318,nyt_eng_19940720_0303_12:4,so_unfair,so,unfair,"-LBQ-  It is so unfair for the family 's privacy and emotions to be pawns in a partisan struggle ,  -RDQ-  the statement said .",nyt_eng_19940720_0303_12,4,nyt_eng_19940720,1994-07-20,1994,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
3722,nyt_eng_19940718_0276_37:7,so_violent,so,violent,"The impact of Fragment G was so violent , in fact , that many",nyt_eng_19940718_0276_37,7,nyt_eng_19940718,1994-07-18,1994,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
367380,nyt_eng_19971006_0848_1:21,so_warm,so,warm,"Having peeled off his T-shirt Monday morning in Central Park , Matthew Cornelissen said he was surprised that it was so warm in New York .",nyt_eng_19971006_0848_1,21,nyt_eng_19971006,1997-10-06,1997,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
333254,nyt_eng_19970630_0152_7:7,so_wonderful,so,wonderful,"-LBQ-  Life as Tom would be so wonderful ,  -RDQ-  Short sighs over",nyt_eng_19970630_0152_7,7,nyt_eng_19970630,1997-06-30,1997,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
141483,nyt_eng_19951201_0163_9:3,so_young,so,young,She is so young .,nyt_eng_19951201_0163_9,3,nyt_eng_19951201,1995-12-01,1995,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
247770,nyt_eng_19961019_0099_21:21,solely_responsible,solely,responsible,"You should clarify in advance that if an incident occurs , the Hong Kong police and security forces will be solely responsible for law and order _ not the PLA garrison .",nyt_eng_19961019_0099_21,21,nyt_eng_19961019,1996-10-19,1996,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
3489,nyt_eng_19940717_0038_28:8,somehow_destiny,somehow,destiny,"cancer to homosexuality imply that heredity is somehow destiny , argue the authors .",nyt_eng_19940717_0038_28,8,nyt_eng_19940717,1994-07-17,1994,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
6920,nyt_eng_19940801_0408_25:9,sometimes_heated,sometimes,heated,The negotiations that produced Monday 's pact were sometimes heated .,nyt_eng_19940801_0408_25,9,nyt_eng_19940801,1994-08-01,1994,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
236559,nyt_eng_19960918_0347_7:22,sometimes_scarce,sometimes,scarce,"The trains began rolling in June , but they go nowhere near the two major airports , where even taxis are sometimes scarce .",nyt_eng_19960918_0347_7,22,nyt_eng_19960918,1996-09-18,1996,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
105376,nyt_eng_19950813_0171_29:17,somewhat_antiquated,somewhat,antiquated,"The city 's law , said Lisa Yee , an assistant coproration counsel ,  -LBQ-  is somewhat antiquated because it was written in 1980 and there was not the same scientific understanding of lead hazards that there is today .  -RDQ-",nyt_eng_19950813_0171_29,17,nyt_eng_19950813,1995-08-13,1995,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
8917,nyt_eng_19940810_0257_5:13,somewhat_intuitive,somewhat,intuitive,"Although the Fed 's approach to setting interest rates has always been somewhat intuitive , it has grown more so in the last several years as traditional indicators , such as growth in bank certificates of deposit , have tended to show less and less correlation with economic growth .",nyt_eng_19940810_0257_5,13,nyt_eng_19940810,1994-08-10,1994,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
25239,nyt_eng_19960919_0385_8:19,statistically_significant,statistically,significant,"The drug also appeared to slow the normal progression of the disease , though that result was n't statistically significant , the Teva study found .",nyt_eng_19960919_0385_8,19,nyt_eng_19960919,1996-09-19,1996,negative,not_VP-adv,not,VP-adv,True,False
166041,nyt_eng_19960212_0439_11:8,staunchly_post-confederate,staunchly,post-confederate,The author 's mother 's clan was staunchly post-Confederate with deep roots in the South ; her father was descended from Yankee abolitionists who came to Alabama during Reconstruction .,nyt_eng_19960212_0439_11,8,nyt_eng_19960212,1996-02-12,1996,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,False
